"status_id","created_at","text","favorite_count","retweet_count","tag1","tag2","tag3","tag4","lang","lat","lng","stripped_text","sent_value","sentiment"
"1314007171491942401",2020-10-08,"October 7th! Today I am grateful for Schitt’s Creek. This show makes me so happy. And I am so proud of them with all their recent Emmy wins. https://t.co/Ti3aZqXTd1",6,0,"NA",NA,NA,NA,"en",NA,NA,"October th Today I am grateful for Schitts Creek This show makes me so happy And I am so proud of them with all their recent Emmy wins ",12,"positive"
"1314007093607829505",2020-10-08,"@Kristasunshine1 Schitt’s Creek
Jane the Virgin 
The Good Place 
Dead to Me 
Grace and Frankie
The OA",2,0,"NA",NA,NA,NA,"en",NA,NA,"Kristasunshine Schitts CreekJane the Virgin The Good Place Dead to Me Grace and FrankieThe OA",-2,"negative"
"1314006861683851265",2020-10-08,"Just finished Schitt’s Creek. I may or may not have cried. It was an emotional and cute ending. It was well done and I’m glad it ended before growing stale, and I enjoyed the growth each character went through. And Moira shall always be my queen https://t.co/XSRrwnPMek",4,0,"NA",NA,NA,NA,"en",NA,NA,"Just finished Schitts Creek I may or may not have cried It was an emotional and cute ending It was well done and Im glad it ended before growing stale and I enjoyed the growth each character went through And Moira shall always be my queen ",8,"positive"
"1314006786060554240",2020-10-08,"@Dystopian_Rob Schitt’s Creek. Breaking Bad. The Wire.",0,0,"NA",NA,NA,NA,"en",NA,NA,"DystopianRob Schitts Creek Breaking Bad The Wire",-3,"negative"
"1314006743299616768",2020-10-08,"Schitt’s Creek is my shit",1,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek is my shit",-4,"negative"
"1314006590383624192",2020-10-08,"Choosing Schitt’s Creek over debate -&gt; sanity and laughs.",7,0,"NA",NA,NA,NA,"en",NA,NA,"Choosing Schitts Creek over debate gt sanity and laughs",1,"positive"
"1313650662970925056",2020-10-07,"@Stottle Yep. Ugh. No wonder Schitt’s Creek is doing so well. We all need the laughs.",1,0,"NA",NA,NA,NA,"en",NA,NA,"Stottle Yep Ugh No wonder Schitts Creek is doing so well We all need the laughs",1,"positive"
"1314006582900989959",2020-10-08,"@monalottcheer69 Schitt’s Creek is the best and its fucked up he wouldn’t watch a Schmidt spin off. Schmidt is awesome. Hate Robin tbh this is the worst",2,1,"NA",NA,NA,NA,"en",NA,NA,"monalottcheer Schitts Creek is the best and its fucked up he wouldnt watch a Schmidt spin off Schmidt is awesome Hate Robin tbh this is the worst",-6,"negative"
"1314006482879356930",2020-10-08,"i've been thinking of this since the day i watched the first ep of schitt's creek. happy schitts plssss https://t.co/1Jg3VQJ6tK",3,0,"NA",NA,NA,NA,"en",NA,NA,"ive been thinking of this since the day i watched the first ep of schitts creek happy schitts plssss ",3,"positive"
"1314006182533771269",2020-10-08,"the beginning of schitt’s creek kills me everyyyyy time",3,0,"NA",NA,NA,NA,"en",NA,NA,"the beginning of schitts creek kills me everyyyyy time",-3,"negative"
"1314005976543113216",2020-10-08,"Support Canadian television. Watch Kim’s Convenience and Schitt’s Creek :)",1,0,"NA",NA,NA,NA,"en",NA,NA,"Support Canadian television Watch Kims Convenience and Schitts Creek ",2,"positive"
"1314005772804780042",2020-10-08,"@JaquelineSnowe Schitt's Creek got me through April! Enjoy! https://t.co/gbXxjS4Kk5",1,0,"NA",NA,NA,NA,"en",NA,NA,"JaquelineSnowe Schitts Creek got me through April Enjoy ",2,"positive"
"1314005662402318336",2020-10-08,"okay seriously this isn’t a joke anymore what am I supposed to do without new Schitt’s Creek episodes",1,0,"NA",NA,NA,NA,"en",NA,NA,"okay seriously this isnt a joke anymore what am I supposed to do without new Schitts Creek episodes",2,"positive"
"1314005254611120130",2020-10-08,"I'm glad I waited until the third quarter of 2020 to start watching Schitt's Creek.

I needed this.",12,0,"NA",NA,NA,NA,"en",NA,NA,"Im glad I waited until the third quarter of  to start watching Schitts CreekI needed this",3,"positive"
"1314004859884957697",2020-10-08,"@itshafu schitt's creek is amazing if you like schmidt from new girl",5,0,"NA",NA,NA,NA,"en",NA,NA,"itshafu schitts creek is amazing if you like schmidt from new girl",2,"positive"
"1313662959197904896",2020-10-07,"My favorite character out of all the NA shows I've watched was schmidt from new girl, just accidentally started watching schitt's creek and found out it's basically 4 schmidts going broke 10/10",15,1,"NA",NA,NA,NA,"en",NA,NA,"My favorite character out of all the NA shows Ive watched was schmidt from new girl just accidentally started watching schitts creek and found out its basically  schmidts going broke ",0,"neutral"
"1314004486646648833",2020-10-08,"Finally finished Schitt’s Creek and I’m undone. This is my favorite series ever. Ever.   @danjlevy is a genius. https://t.co/b9bGycAQaT",5,0,"NA",NA,NA,NA,"en",NA,NA,"Finally finished Schitts Creek and Im undone This is my favorite series ever Ever   danjlevy is a genius ",2,"positive"
"1314003685945544705",2020-10-08,"Schitt’s Creek is perfect",4,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek is perfect",3,"positive"
"1314003464029167617",2020-10-08,"Schitt’s Creek was really the perfect thing for me to discover during the pandemic. 

I related to being forced into being stuck with your family and actually loving them more in the end so much.",3,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek was really the perfect thing for me to discover during the pandemic I related to being forced into being stuck with your family and actually loving them more in the end so much",6,"positive"
"1314003317970796544",2020-10-08,"i like schitt's creek for a lot of reasons but most personally: i love that people in the united states can more easily pronounce my name now",7,0,"NA",NA,NA,NA,"en",NA,NA,"i like schitts creek for a lot of reasons but most personally i love that people in the united states can more easily pronounce my name now",3,"positive"
"1314002912343855104",2020-10-08,"Just trying to figure out if I’ll get fined by the FCC for saying Schitt’s Creek during a broadcast this season.... https://t.co/6xNU5rU1TF",2,0,"NA",NA,NA,NA,"en",NA,NA,"Just trying to figure out if Ill get fined by the FCC for saying Schitts Creek during a broadcast this season ",0,"neutral"
"1314002822329901057",2020-10-08,"I just finished Schitt's Creek and now I'm sad",1,0,"NA",NA,NA,NA,"en",NA,NA,"I just finished Schitts Creek and now Im sad",-2,"negative"
"1314002580633079810",2020-10-08,"'Schitt's Creek' star calls out Indian TV channel for censoring gay kiss https://t.co/NVYdeOjPjg https://t.co/9D9PEYRnwa",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek star calls out Indian TV channel for censoring gay kiss ",0,"neutral"
"1314002579223846912",2020-10-08,"'Schitt's Creek' star calls out Indian TV channel for censoring gay kiss https://t.co/Ylmw3yKdRd https://t.co/JRCCXU3J8A",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek star calls out Indian TV channel for censoring gay kiss ",0,"neutral"
"1314002031221395459",2020-10-08,"Vacation Day 1:
• Definitely did NOT watch the whole last season of Schitt's Creek
• Absolutely did NOT cry at the entire series finale",2,0,"NA",NA,NA,NA,"en",NA,NA,"Vacation Day  Definitely did NOT watch the whole last season of Schitts Creek Absolutely did NOT cry at the entire series finale",-1,"negative"
"1314001577020198914",2020-10-08,"i just finished younger and i knew i'd be sad when i finished and here we are.

i need a new show. i love schitt's creek (have watched it 2x) and recently finished and loved the good place and younger. also into real housewives franchises and already blew through selling sunset.",1,0,"NA",NA,NA,NA,"en",NA,NA,"i just finished younger and i knew id be sad when i finished and here we arei need a new show i love schitts creek have watched it x and recently finished and loved the good place and younger also into real housewives franchises and already blew through selling sunset",4,"positive"
"1314001363320406017",2020-10-08,"""Schitt's Creek co-creator Dan Levy calls out Comedy Central India for censoring same-sex kiss""  https://t.co/L4GNbiAYMz",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek cocreator Dan Levy calls out Comedy Central India for censoring samesex kiss  ",1,"positive"
"1314001174874521602",2020-10-08,"@brittlestar @bitterasiandude @jean_yoon @KimsConvenience I am going to. I’m so excited for Canuck humour. Schitt’s Creek and Trailer Park Boys move over. ✌🏻❤️🇨🇦",3,1,"NA",NA,NA,NA,"en",NA,NA,"brittlestar bitterasiandude jeanyoon KimsConvenience I am going to Im so excited for Canuck humour Schitts Creek and Trailer Park Boys move over 🏻️",5,"positive"
"1314001005302829058",2020-10-08,"Hey guys. Just sat here and cried during the entirety of the last episode of Schitt’s Creek. Haha wtf😁",1,0,"NA",NA,NA,NA,"en",NA,NA,"Hey guys Just sat here and cried during the entirety of the last episode of Schitts Creek Haha wtf",-2,"negative"
"1314000892400726016",2020-10-08,"Guys I’m watching the Schitt’s Creek finale will y’all please stop cutting so many onions #😭",1,0,"NA",NA,NA,NA,"en",NA,NA,"Guys Im watching the Schitts Creek finale will yall please stop cutting so many onions ",-2,"negative"
"1314000226718539776",2020-10-08,"Schitt's Creek star Dan Levy calls out Comedy Central India for censoring same-sex kiss https://t.co/n10MhATxrm",7,1,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek star Dan Levy calls out Comedy Central India for censoring samesex kiss ",1,"positive"
"1313999988406415360",2020-10-08,"Netflix 新しいショー見始める時に新シーズンから流すのやめてくれんかな　breaking badもSchitt's Creekもselling sunsetも最新シーズンから流れてんの気づかなくてep5くらいでおかしいなって思って気づいたからね",3,0,"NA",NA,NA,NA,"ja",NA,NA,"Netflix 新しいショー見始める時に新シーズンから流すのやめてくれんかな　breaking badもSchitts Creekもselling sunsetも最新シーズンから流れてんの気づかなくてepくらいでおかしいなって思って気づいたからね",-3,"negative"
"1313999734999310336",2020-10-08,"Schitt's Creek Topped Social Media Charts After the Emmys https://t.co/0XTAzLtpQ1 https://t.co/mt6kei29XD",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Topped Social Media Charts After the Emmys ",2,"positive"
"1313999630930186240",2020-10-08,"Schitt’s Creek star Dan Levy has blasted Comedy Central India for censoring of same-sex kiss https://t.co/CZUMqDlURZ",1,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek star Dan Levy has blasted Comedy Central India for censoring of samesex kiss ",1,"positive"
"1313953850878038018",2020-10-07,"Schitt’s Creek star Dan Levy has blasted Comedy Central India for censoring of same-sex kiss https://t.co/Q48979uX72",2,1,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek star Dan Levy has blasted Comedy Central India for censoring of samesex kiss ",1,"positive"
"1313826577076150272",2020-10-07,"Schitt’s Creek star Dan Levy has blasted Comedy Central India for censoring of same-sex kiss https://t.co/l7osiwPQ9k",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek star Dan Levy has blasted Comedy Central India for censoring of samesex kiss ",1,"positive"
"1313999461794938881",2020-10-08,"i walked into one of my residents' rooms to give her her meds and she was watching schitt's creek so anyways she's my new favorite and i'm asking her to adopt me",2,0,"NA",NA,NA,NA,"en",NA,NA,"i walked into one of my residents rooms to give her her meds and she was watching schitts creek so anyways shes my new favorite and im asking her to adopt me",3,"positive"
"1313999397236076544",2020-10-08,"‘Schitt’s Creek’ Actor @sarahlevy_ Cast in COVID-Inspired Indie ‘Distancing Socially’ (EXCLUSIVE) https://t.co/2mguSnTASo via @Variety. Big thanks to @marcmalkin",4,1,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Actor sarahlevy Cast in COVIDInspired Indie Distancing Socially EXCLUSIVE ",2,"positive"
"1313999111431938049",2020-10-08,"@bmkibler @itshafu I second The Boys and started watching Schitt's Creek which has been pretty good.",0,0,"NA",NA,NA,NA,"en",NA,NA,"bmkibler itshafu I second The Boys and started watching Schitts Creek which has been pretty good",1,"positive"
"1313998812453769216",2020-10-08,"@CosmiCLuB Lo vi varias veces en el comedy central, porque la semana pasada maratonié Schitt's Creek jajaja
(Es buenisima)",0,0,"NA",NA,NA,NA,"es",NA,NA,"CosmiCLuB Lo vi varias veces en el comedy central porque la semana pasada maratonié Schitts Creek jajajaEs buenisima",1,"positive"
"1313998417681698816",2020-10-08,"Finishing up the last season of Schitt’s Creek. I love this show and it always makes me happy to see some #ProudBoys expressing their love and bringing a well-developed same sex marriage to the small screen :)",1,0,"ProudBoys",NA,NA,NA,"en",NA,NA,"Finishing up the last season of Schitts Creek I love this show and it always makes me happy to see some ProudBoys expressing their love and bringing a welldeveloped same sex marriage to the small screen ",9,"positive"
"1313997902566617088",2020-10-08,"@CBSBigBrother This season is so awful. I'm watching reruns of Schitt's Creek tonight. I'll give it one more shot next year, but I'm thinking BB has run it's course.",15,0,"NA",NA,NA,NA,"en",NA,NA,"CBSBigBrother This season is so awful Im watching reruns of Schitts Creek tonight Ill give it one more shot next year but Im thinking BB has run its course",-6,"negative"
"1313997790234783745",2020-10-08,"Dan Levy calls out Comedy Central India for censoring same-sex Schitt's Creek kiss https://t.co/zxO1vjmTTt",54,4,"NA",NA,NA,NA,"en",NA,NA,"Dan Levy calls out Comedy Central India for censoring samesex Schitts Creek kiss ",1,"positive"
"1313997418313252865",2020-10-08,"We just finished Schitt's Creek. It's a masterpiece. On many levels. And just gets better with every episode, every season.",141,6,"NA",NA,NA,NA,"en",NA,NA,"We just finished Schitts Creek Its a masterpiece On many levels And just gets better with every episode every season",4,"positive"
"1313997368510087168",2020-10-08,"@caitiedelaney @benabrahammusic I love Schitt’s Creek, but there’s one scene in the with David and Moira where it makes the LOUDEST echo as they put the cups down and I just don’t understand what’s wrong with 2” of water. Adds a sense of actual weight! Unlikely to spill! Won’t stain! ???",2,0,"NA",NA,NA,NA,"en",NA,NA,"caitiedelaney benabrahammusic I love Schitts Creek but theres one scene in the with David and Moira where it makes the LOUDEST echo as they put the cups down and I just dont understand whats wrong with  of water Adds a sense of actual weight Unlikely to spill Wont stain ",1,"positive"
"1313997251476418563",2020-10-08,"@ashoncrawley my momma called me just to tell me she’s been watching Schitt’s Creek and I said okay! (after telling her I’d just seen the clip you posted) — I really gotta watch this lol cuz she don’t watch nothing 😂",2,0,"NA",NA,NA,NA,"en",NA,NA,"ashoncrawley my momma called me just to tell me shes been watching Schitts Creek and I said okay after telling her Id just seen the clip you posted  I really gotta watch this lol cuz she dont watch nothing ",3,"positive"
"1313995890068160514",2020-10-08,"@danjlevy we binged Schitt’s Creek just b4 Emmys. Sooo glad we did &amp; bonus season 6 this week! U R my new fav actor.Cannot wait to see what new projects are in store. Sooo funny, fab writing &amp; acting. Congrats to all of you!",0,0,"NA",NA,NA,NA,"en",NA,NA,"danjlevy we binged Schitts Creek just b Emmys Sooo glad we did amp bonus season  this week U R my new fav actorCannot wait to see what new projects are in store Sooo funny fab writing amp acting Congrats to all of you",9,"positive"
"1313995028914753536",2020-10-08,"Will I be watching the debate? No, I will be watching Schitt's Creek, which is delightful and does not feature God's Will Over Indiana Uteruses Incarnate",6,0,"NA",NA,NA,NA,"en",NA,NA,"Will I be watching the debate No I will be watching Schitts Creek which is delightful and does not feature Gods Will Over Indiana Uteruses Incarnate",1,"positive"
"1313994849931210752",2020-10-08,"Here's the thing. My sense of humor is different. I didn't like Fleabag, or Schitt's Creek, or Randy Rainbow. BUT I'm glad I watched this because Patti LuPone! Here you go... https://t.co/nwlh17iM6c",1,0,"NA",NA,NA,NA,"en",NA,NA,"Heres the thing My sense of humor is different I didnt like Fleabag or Schitts Creek or Randy Rainbow BUT Im glad I watched this because Patti LuPone Here you go ",5,"positive"
"1313994344760778752",2020-10-08,"@danjlevy just finished Schitt’s Creek. What a wonderful show with an amazing cast. Can’t wait to see what is next for you!",0,0,"NA",NA,NA,NA,"en",NA,NA,"danjlevy just finished Schitts Creek What a wonderful show with an amazing cast Cant wait to see what is next for you",6,"positive"
"1313994234672840704",2020-10-08,"@lynn_cats @GrumpyEls I started watching Man In The High Castle, but I didn't make it past the first half of the first season.
Schitt's Creek is one of my favorites, it's so good!",2,0,"NA",NA,NA,NA,"en",NA,NA,"lynncats GrumpyEls I started watching Man In The High Castle but I didnt make it past the first half of the first seasonSchitts Creek is one of my favorites its so good",2,"positive"
"1313994074123382785",2020-10-08,"The new season of the Good Place and Schitt’s Creek on Netflix and the Haunting of Bly Manor coming out 🥺",2,0,"NA",NA,NA,NA,"en",NA,NA,"The new season of the Good Place and Schitts Creek on Netflix and the Haunting of Bly Manor coming out 🥺",-1,"negative"
"1313140143558070272",2020-10-05,"i love schitt’s creek",0,0,"NA",NA,NA,NA,"en",NA,NA,"i love schitts creek",3,"positive"
"1313992763659046912",2020-10-08,"Dan Levy Of 'Schitt's Creek' Blasts Comedy Central India For Editing Same-Sex Kiss https://t.co/oXuMwnxqnu",0,0,"NA",NA,NA,NA,"en",NA,NA,"Dan Levy Of Schitts Creek Blasts Comedy Central India For Editing SameSex Kiss ",3,"positive"
"1313992699914182663",2020-10-08,"HelloFresh puts a fun spin on typical kitchen demonstrations by leaning heavily into soap tropes in latest campaign featuring Annie Murphy of ""Schitt’s Creek."" https://t.co/tkr8bUwNNQ",4,1,"NA",NA,NA,NA,"en",NA,NA,"HelloFresh puts a fun spin on typical kitchen demonstrations by leaning heavily into soap tropes in latest campaign featuring Annie Murphy of Schitts Creek ",3,"positive"
"1313917403034791938",2020-10-07,"HelloFresh puts a fun spin on typical kitchen demonstrations by leaning heavily into soap tropes in latest campaign featuring Annie Murphy of ""Schitt’s Creek."" https://t.co/5PWFs5bDDv",6,2,"NA",NA,NA,NA,"en",NA,NA,"HelloFresh puts a fun spin on typical kitchen demonstrations by leaning heavily into soap tropes in latest campaign featuring Annie Murphy of Schitts Creek ",3,"positive"
"1313857066205880320",2020-10-07,"HelloFresh puts a fun spin on typical kitchen demonstrations by leaning heavily into soap tropes in latest campaign featuring Annie Murphy of ""Schitt’s Creek."" https://t.co/eTEV3TtDdV",12,4,"NA",NA,NA,NA,"en",NA,NA,"HelloFresh puts a fun spin on typical kitchen demonstrations by leaning heavily into soap tropes in latest campaign featuring Annie Murphy of Schitts Creek ",3,"positive"
"1313992317804728322",2020-10-07,"@ComedyCentralIn why even air Schitt's Creek in the first place if you're just going to cut out scenes with men kissing men? 🤦‍♀️ https://t.co/EfF6LXAKfG",0,0,"NA",NA,NA,NA,"en",NA,NA,"ComedyCentralIn why even air Schitts Creek in the first place if youre just going to cut out scenes with men kissing men 🤦️ ",1,"positive"
"1313992007824502784",2020-10-07,"'Schitt's Creek' star Dan Levy calls out Indian TV channel for censoring gay kiss https://t.co/Ag8svNr1lY",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek star Dan Levy calls out Indian TV channel for censoring gay kiss ",0,"neutral"
"1313991824717967360",2020-10-07,"I’ve fallen deeply in love with Schitt’s Creek. We’re a thing now https://t.co/yOSBYbdH36",19,2,"NA",NA,NA,NA,"en",NA,NA,"Ive fallen deeply in love with Schitts Creek Were a thing now ",3,"positive"
"1313991703016034304",2020-10-07,"Schitt’s creek is funny lol",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts creek is funny lol",7,"positive"
"1313991573668069381",2020-10-07,"When white gays at work (in advertising) make lame “ew david” schitt’s creek jokes..... https://t.co/tnUcdG8ubx",2,0,"NA",NA,NA,NA,"en",NA,NA,"When white gays at work in advertising make lame ew david schitts creek jokes ",0,"neutral"
"1313991567149944832",2020-10-07,"@itshafu Schitt's Creek for a light hearted comedy!",0,0,"NA",NA,NA,NA,"en",NA,NA,"itshafu Schitts Creek for a light hearted comedy",1,"positive"
"1313991525303549952",2020-10-07,"Finishing Schitt’s Creek while sick was not wise. I was emotionally unprepared.",5,0,"NA",NA,NA,NA,"en",NA,NA,"Finishing Schitts Creek while sick was not wise I was emotionally unprepared",-2,"negative"
"1313991438837911554",2020-10-07,"Universe, I DEMAND the Happy Endings/Schitt’s Creek crossover that we never knew we needed right MEOW https://t.co/5Bdz1gYU4h",4,0,"NA",NA,NA,NA,"en",NA,NA,"Universe I DEMAND the Happy EndingsSchitts Creek crossover that we never knew we needed right MEOW ",2,"positive"
"1313991358756126722",2020-10-07,"Why is there not more talk about the wedding episode of Schitt’s Creek or just the last season in general?? I haven’t stopped crying🥺",0,0,"NA",NA,NA,NA,"en",NA,NA,"Why is there not more talk about the wedding episode of Schitts Creek or just the last season in general I havent stopped crying🥺",-2,"negative"
"1313991125112442881",2020-10-07,"I watched 2 episodes of Schitt’s Creek and chuckled once, its not funny!",1,0,"NA",NA,NA,NA,"en",NA,NA,"I watched  episodes of Schitts Creek and chuckled once its not funny",4,"positive"
"1313991018761650177",2020-10-07,"Tearing out tile in my kitchen while watching Schitt’s Creek and OMG can I just find a love like David and Patrick?",1,0,"NA",NA,NA,NA,"en",NA,NA,"Tearing out tile in my kitchen while watching Schitts Creek and OMG can I just find a love like David and Patrick",3,"positive"
"1313990776188264448",2020-10-07,"can’t believe i just cried happy tears  over the schitt’s creek season 3 final 😭",1,0,"NA",NA,NA,NA,"en",NA,NA,"cant believe i just cried happy tears  over the schitts creek season  final ",2,"positive"
"1313990753329258496",2020-10-07,"Finished schitt’s creek and i haven’t stopped sobbing. @danjlevy what gave you the right?? https://t.co/wTGHcrtC8m",4,0,"NA",NA,NA,NA,"en",NA,NA,"Finished schitts creek and i havent stopped sobbing danjlevy what gave you the right ",-1,"negative"
"1313989528202420225",2020-10-07,"both emily in paris and season 6 of schitt’s creek have given me so much serotonin in the past few days that I honestly needed so badly",0,0,"NA",NA,NA,NA,"en",NA,NA,"both emily in paris and season  of schitts creek have given me so much serotonin in the past few days that I honestly needed so badly",-3,"negative"
"1313989472242077700",2020-10-07,"man it's 4pm and i'm crying over schitt's creek, what the hell 😭",0,0,"NA",NA,NA,NA,"en",NA,NA,"man its pm and im crying over schitts creek what the hell ",-5,"negative"
"1313989077730054144",2020-10-07,"I have become obsessed with Schitt’s Creek!!! I binged the entire thing!!! I pray they come back with another season!!! They are like my INSTA-FAMILY!!! @danjlevy @SchittsCreek @annefrances @sarahlevy_",0,0,"NA",NA,NA,NA,"en",NA,NA,"I have become obsessed with Schitts Creek I binged the entire thing I pray they come back with another season They are like my INSTAFAMILY danjlevy SchittsCreek annefrances sarahlevy",1,"positive"
"1313988956330110977",2020-10-07,"guys schitt’s creek is the only positive thing in my life rn and I love how much everyone on the show loves each other",2,0,"NA",NA,NA,NA,"en",NA,NA,"guys schitts creek is the only positive thing in my life rn and I love how much everyone on the show loves each other",8,"positive"
"1313988626292801539",2020-10-07,"I hope they never take Schitt’s Creek off of Netflix, because it’s definitely a rewatch over and over lol.",0,0,"NA",NA,NA,NA,"en",NA,NA,"I hope they never take Schitts Creek off of Netflix because its definitely a rewatch over and over lol",5,"positive"
"1313988010913017857",2020-10-07,"Don’t mind me, just crying over the last few episodes of Schitt’s Creek",1,0,"NA",NA,NA,NA,"en",NA,NA,"Dont mind me just crying over the last few episodes of Schitts Creek",-1,"negative"
"1313986389856247808",2020-10-07,"@rhi_braveforlou oooo that’s a good one. i really like jane the virgin and schitt’s creek. and stranger things too hahah i can’t really choose",1,0,"NA",NA,NA,NA,"en",NA,NA,"rhibraveforlou oooo thats a good one i really like jane the virgin and schitts creek and stranger things too hahah i cant really choose",-1,"negative"
"1313985887521443840",2020-10-07,"Schitt’s Creek inspired Keychain! Handcrafted with care. 🌹 #SchittsCreek @danjlevy https://t.co/8vbOyZ03Hp",0,0,"SchittsCreek",NA,NA,NA,"en",NA,NA,"Schitts Creek inspired Keychain Handcrafted with care  SchittsCreek danjlevy ",4,"positive"
"1313985342177832961",2020-10-07,"'Schitt's Creek' star Dan Levy calls out Indian TV channel for censoring gay kiss https://t.co/dOWLmYCmoG",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek star Dan Levy calls out Indian TV channel for censoring gay kiss ",0,"neutral"
"1313985339694829568",2020-10-07,"'Schitt's Creek' star Dan Levy calls out Indian TV channel for censoring gay kiss https://t.co/Ac70fY1iaW",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek star Dan Levy calls out Indian TV channel for censoring gay kiss ",0,"neutral"
"1313985337639661569",2020-10-07,"Am I the only one who didn’t love the last season of schitt’s creek?",2,0,"NA",NA,NA,NA,"en",NA,NA,"Am I the only one who didnt love the last season of schitts creek",3,"positive"
"1313984749518483456",2020-10-07,"Motel from Emmy-award winning show Schitt’s Creek is up for sale
#SchittsCreek 
https://t.co/2mFD1iIQXc",3,2,"SchittsCreek",NA,NA,NA,"en",NA,NA,"Motel from Emmyaward winning show Schitts Creek is up for saleSchittsCreek ",4,"positive"
"1313984504659406848",2020-10-07,"'Schitt's Creek' star calls out Indian TV channel for censoring gay kiss",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek star calls out Indian TV channel for censoring gay kiss",0,"neutral"
"1313983946758201344",2020-10-07,"We can almost guarantee that tonight's CHIFOO talk will contain 100% more Schitt's Creek gifs than the VP debate. What do you have to lose?
https://t.co/3zIhInpwTk https://t.co/A8ezFNgPO5",0,0,"NA",NA,NA,NA,"en",NA,NA,"We can almost guarantee that tonights CHIFOO talk will contain  more Schitts Creek gifs than the VP debate What do you have to lose",1,"positive"
"1313983802096717824",2020-10-07,"I’m so glad I clicked on Schitt’s Creek by total mistake. 😂",3,0,"NA",NA,NA,NA,"en",NA,NA,"Im so glad I clicked on Schitts Creek by total mistake ",1,"positive"
"1313983388278239232",2020-10-07,"i don’t know what it is but moira from schitt’s creek makes me laugh in a whole new way i’m losing my mind",43,3,"NA",NA,NA,NA,"en",NA,NA,"i dont know what it is but moira from schitts creek makes me laugh in a whole new way im losing my mind",1,"positive"
"1313983386680254465",2020-10-07,"Ok so I started watching Schitt’s Creek and wtf they got that man from snow day with this fake stomach 😂 like I can see the stuffing",1,0,"NA",NA,NA,NA,"en",NA,NA,"Ok so I started watching Schitts Creek and wtf they got that man from snow day with this fake stomach  like I can see the stuffing",-7,"negative"
"1313982967828496384",2020-10-07,"Trying to explain to my kid why he’s allowed to say “Schitt’s Creek” and not allowed to say “I have the shits.”",6,0,"NA",NA,NA,NA,"en",NA,NA,"Trying to explain to my kid why hes allowed to say Schitts Creek and not allowed to say I have the shits",-2,"negative"
"1313479538530230273",2020-10-06,"@CCoceans311 I just finished the new Charmed (which was better than I thought it would be) and started the last season of Schitt’s Creek.",1,0,"NA",NA,NA,NA,"en",NA,NA,"CCoceans I just finished the new Charmed which was better than I thought it would be and started the last season of Schitts Creek",3,"positive"
"1313982151117934594",2020-10-07,"Okay, watched last two episodes of Schitt's Creek, took one midterm, and started American Murder on Netflix",0,0,"NA",NA,NA,NA,"en",NA,NA,"Okay watched last two episodes of Schitts Creek took one midterm and started American Murder on Netflix",-2,"negative"
"1313982111129493504",2020-10-07,"Only 2 more episodes of schitt’s creek left https://t.co/I7uWbCjrWp",0,0,"NA",NA,NA,NA,"en",NA,NA,"Only  more episodes of schitts creek left ",-1,"negative"
"1313981166219784192",2020-10-07,"Like if you're against gayness, you're against the show.

You don't get to be homophobic and at the same time pretend to like Schitt's Creek.",7,2,"NA",NA,NA,NA,"en",NA,NA,"Like if youre against gayness youre against the showYou dont get to be homophobic and at the same time pretend to like Schitts Creek",-1,"negative"
"1313980542665347072",2020-10-07,"@lorlupin Yikes he was probably expecting you to say ""he's so normal, I'm in love"" 😂😂😂

But yaaaaay for the soft girl! Has she agreed to watch schitt's creek with you yet? 👀❤️❤️",1,0,"NA",NA,NA,NA,"en",NA,NA,"lorlupin Yikes he was probably expecting you to say hes so normal Im in love But yaaaaay for the soft girl Has she agreed to watch schitts creek with you yet ️️",4,"positive"
"1313979768812040195",2020-10-07,"I got home and Jess was watching Schitt’s Creek and boy do I fucking love Eugene Levy 🤣",0,0,"NA",NA,NA,NA,"en",NA,NA,"I got home and Jess was watching Schitts Creek and boy do I fucking love Eugene Levy 🤣",-1,"negative"
"1313979239964774400",2020-10-07,"all I've accomplished today was buy graphic novels, apply to adopt a dog, finish the last season of Schitt's Creek, start Vampires vs. the Bronx, and drink tequila, and I'm cool with that",224,0,"NA",NA,NA,NA,"en",NA,NA,"all Ive accomplished today was buy graphic novels apply to adopt a dog finish the last season of Schitts Creek start Vampires vs the Bronx and drink tequila and Im cool with that",6,"positive"
